Selection	View	Chanel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	action
3549	Waveform 1	1	33891.52563	33891.59155	400	850	n
3549	Spectrogram 1	1	33891.52563	33891.59155	400	850	n
3550	Waveform 1	1	33905.36841	33905.43433	200	550	n
3550	Spectrogram 1	1	33905.36841	33905.43433	200	550	n
3551	Waveform 1	1	33906.15942	33906.29126	150	750	n
3551	Spectrogram 1	1	33906.15942	33906.29126	150	750	n
3552	Waveform 1	1	33909.58716	33909.65308	200	550	n
3552	Spectrogram 1	1	33909.58716	33909.65308	200	550	n
3553	Waveform 1	1	33914.33325	33914.66284	75	300	y
3553	Spectrogram 1	1	33914.33325	33914.66284	75	300	y
3554	Waveform 1	1	33927.05542	33927.58276	95	300	n
3554	Spectrogram 1	1	33927.05542	33927.58276	95	300	n
3555	Waveform 1	1	33932.06519	33932.39478	125	500	y
3555	Spectrogram 1	1	33932.06519	33932.39478	125	500	y
3556	Waveform 1	1	33938.32739	33939.11841	75	300	n
3556	Spectrogram 1	1	33938.32739	33939.11841	75	300	n
3557	Waveform 1	1	33941.35962	33941.62329	85	350	n
3557	Spectrogram 1	1	33941.35962	33941.62329	85	350	n
3558	Waveform 1	1	33946.30347	33947.1604	65	350	n
3558	Spectrogram 1	1	33946.30347	33947.1604	65	350	n
3559	Waveform 1	1	33951.5769	33951.70874	135	450	y
3559	Spectrogram 1	1	33951.5769	33951.70874	135	450	y
3560	Waveform 1	1	33951.70874	33952.17017	65	600	y
3560	Spectrogram 1	1	33951.70874	33952.17017	65	600	y
3561	Waveform 1	1	33956.38892	33956.71851	65	600	y
3561	Spectrogram 1	1	33956.38892	33956.71851	65	600	y
3562	Waveform 1	1	33956.71851	33956.71851	85	550	y
3562	Spectrogram 1	1	33956.71851	33956.71851	85	550	y
3563	Waveform 1	1	33956.71851	33956.98218	125	450	y
3563	Spectrogram 1	1	33956.71851	33956.98218	125	450	y
3564	Waveform 1	1	33961.33276	33961.72827	65	700	y
3564	Spectrogram 1	1	33961.33276	33961.72827	65	700	y
3565	Waveform 1	1	33961.72827	33961.86011	150	450	y
3565	Spectrogram 1	1	33961.72827	33961.86011	150	450	y
3566	Waveform 1	1	33964.29907	33965.15601	65	145	y
3566	Spectrogram 1	1	33964.29907	33965.15601	65	145	y
3567	Waveform 1	1	33966.07886	33966.47437	65	850	y
3567	Spectrogram 1	1	33966.07886	33966.47437	65	850	y
3568	Waveform 1	1	33966.47437	33967.13354	125	850	y
3568	Spectrogram 1	1	33966.47437	33967.13354	125	850	y
3569	Waveform 1	1	33969.30884	33969.83618	85	650	y
3569	Spectrogram 1	1	33969.30884	33969.83618	85	650	y
3570	Waveform 1	1	33971.15454	33971.35229	85	550	y
3570	Spectrogram 1	1	33971.15454	33971.35229	85	550	y
3571	Waveform 1	1	33971.35229	33971.48413	65	850	y
3571	Spectrogram 1	1	33971.35229	33971.48413	65	850	y
3572	Waveform 1	1	33971.48413	33971.7478	350	650	y
3572	Spectrogram 1	1	33971.48413	33971.7478	350	650	y
3573	Waveform 1	1	33974.12085	33974.3186	200	650	y
3573	Spectrogram 1	1	33974.12085	33974.3186	200	650	y
3574	Waveform 1	1	33976.03247	33976.36206	85	600	y
3574	Spectrogram 1	1	33976.03247	33976.36206	85	600	y
3575	Waveform 1	1	33976.36206	33976.42798	65	750	y
3575	Spectrogram 1	1	33976.36206	33976.42798	65	750	y
3576	Waveform 1	1	33976.42798	33976.69165	350	600	y
3576	Spectrogram 1	1	33976.42798	33976.69165	350	600	y
3577	Waveform 1	1	33980.97632	33981.04224	200	750	n
3577	Spectrogram 1	1	33980.97632	33981.04224	200	750	n
3578	Waveform 1	1	33981.37183	33981.56958	450	700	y
3578	Spectrogram 1	1	33981.37183	33981.56958	450	700	y
3579	Waveform 1	1	33982.49243	33982.62427	200	500	y
3579	Spectrogram 1	1	33982.49243	33982.62427	200	500	y
3580	Waveform 1	1	33984.07446	33984.27222	250	600	y
3580	Spectrogram 1	1	33984.07446	33984.27222	250	600	y
3581	Waveform 1	1	33985.92017	33986.24976	135	600	y
3581	Spectrogram 1	1	33985.92017	33986.24976	135	600	y
3582	Waveform 1	1	33986.24976	33986.51343	125	700	y
3582	Spectrogram 1	1	33986.24976	33986.51343	125	700	y
3583	Waveform 1	1	34002.07007	34002.46558	95	550	y
3583	Spectrogram 1	1	34002.07007	34002.46558	95	550	y
3584	Waveform 1	1	34007.87085	34007.87085	105	750	y
3584	Spectrogram 1	1	34007.87085	34007.87085	105	750	y
3585	Waveform 1	1	34007.87085	34008.13452	115	450	y
3585	Spectrogram 1	1	34007.87085	34008.13452	115	450	y
3586	Waveform 1	1	34014.46265	34014.52856	200	850	n
3586	Spectrogram 1	1	34014.46265	34014.52856	200	850	n
3587	Waveform 1	1	34032.19458	34032.2605	250	700	y
3587	Spectrogram 1	1	34032.19458	34032.2605	250	700	y
3588	Waveform 1	1	34032.85376	34032.91968	400	850	n
3588	Spectrogram 1	1	34032.85376	34032.91968	400	850	n
3589	Waveform 1	1	34083.01733	34083.08325	250	850	n
3589	Spectrogram 1	1	34083.01733	34083.08325	250	850	n
3590	Waveform 1	1	34088.29077	34088.7522	65	850	y
3590	Spectrogram 1	1	34088.29077	34088.7522	65	850	y
3591	Waveform 1	1	34088.7522	34088.81812	200	550	y
3591	Spectrogram 1	1	34088.7522	34088.81812	200	550	y
3592	Waveform 1	1	34095.27808	34095.47583	65	850	y
3592	Spectrogram 1	1	34095.27808	34095.47583	65	850	y
3593	Waveform 1	1	34095.47583	34095.60767	300	450	n
3593	Spectrogram 1	1	34095.47583	34095.60767	300	450	n
3594	Waveform 1	1	34100.02417	34100.55151	65	850	y
3594	Spectrogram 1	1	34100.02417	34100.55151	65	850	y
3595	Waveform 1	1	34102.59497	34103.12231	105	850	y
3595	Spectrogram 1	1	34102.59497	34103.12231	105	850	y
3596	Waveform 1	1	34105.03394	34106.28638	65	850	y
3596	Spectrogram 1	1	34105.03394	34106.28638	65	850	y
3597	Waveform 1	1	34107.53882	34108.00024	135	850	y
3597	Spectrogram 1	1	34107.53882	34108.00024	135	850	y
3598	Waveform 1	1	34109.51636	34109.91187	105	500	y
3598	Spectrogram 1	1	34109.51636	34109.91187	105	500	y
3599	Waveform 1	1	34109.91187	34110.10962	200	700	y
3599	Spectrogram 1	1	34109.91187	34110.10962	200	700	y
3600	Waveform 1	1	34120.3269	34120.78833	95	850	n
3600	Spectrogram 1	1	34120.3269	34120.78833	95	850	n
3601	Waveform 1	1	34130.14868	34130.41235	150	800	y
3601	Spectrogram 1	1	34130.14868	34130.41235	150	800	y
3602	Waveform 1	1	34146.10083	34146.23267	200	800	n
3602	Spectrogram 1	1	34146.10083	34146.23267	200	800	n
3603	Waveform 1	1	34174.05005	34174.2478	200	450	y
3603	Spectrogram 1	1	34174.05005	34174.2478	200	450	y
3604	Waveform 1	1	34177.14819	34178.00513	85	650	y
3604	Spectrogram 1	1	34177.14819	34178.00513	85	650	y
3605	Waveform 1	1	34178.00513	34178.33472	75	165	n
3605	Spectrogram 1	1	34178.00513	34178.33472	75	165	n
3606	Waveform 1	1	34180.31226	34180.37817	125	450	n
3606	Spectrogram 1	1	34180.31226	34180.37817	125	450	n
3607	Waveform 1	1	34180.37817	34180.64185	85	600	y
3607	Spectrogram 1	1	34180.37817	34180.64185	85	600	y
3608	Waveform 1	1	34181.23511	34181.5647	65	400	n
3608	Spectrogram 1	1	34181.23511	34181.5647	65	400	n
3609	Waveform 1	1	34183.47632	34184.53101	85	600	y
3609	Spectrogram 1	1	34183.47632	34184.53101	85	600	y
3610	Waveform 1	1	34188.15649	34189.40894	65	850	y
3610	Spectrogram 1	1	34188.15649	34189.40894	65	850	y
3611	Waveform 1	1	34193.10034	34193.42993	95	450	y
3611	Spectrogram 1	1	34193.10034	34193.42993	95	450	y
3612	Waveform 1	1	34193.42993	34193.49585	85	750	n
3612	Spectrogram 1	1	34193.42993	34193.49585	85	750	n
3613	Waveform 1	1	34196.19849	34197.18726	125	350	n
3613	Spectrogram 1	1	34196.19849	34197.18726	125	350	n
3614	Waveform 1	1	34198.04419	34198.11011	125	800	y
3614	Spectrogram 1	1	34198.04419	34198.11011	125	800	y
3615	Waveform 1	1	34198.11011	34198.4397	65	850	y
3615	Spectrogram 1	1	34198.11011	34198.4397	65	850	y
3616	Waveform 1	1	34198.4397	34198.63745	150	550	y
3616	Spectrogram 1	1	34198.4397	34198.63745	150	550	y
3617	Waveform 1	1	34201.99927	34202.06519	300	850	n
3617	Spectrogram 1	1	34201.99927	34202.06519	300	850	n
3618	Waveform 1	1	34202.92212	34203.31763	65	700	y
3618	Spectrogram 1	1	34202.92212	34203.31763	65	700	y
3619	Waveform 1	1	34203.31763	34203.77905	150	600	y
3619	Spectrogram 1	1	34203.31763	34203.77905	150	600	y
3620	Waveform 1	1	34206.02026	34206.08618	105	650	y
3620	Spectrogram 1	1	34206.02026	34206.08618	105	650	y
3621	Waveform 1	1	34206.08618	34206.1521	400	550	y
3621	Spectrogram 1	1	34206.08618	34206.1521	400	550	y
3622	Waveform 1	1	34207.86597	34208.19556	75	750	y
3622	Spectrogram 1	1	34207.86597	34208.19556	75	750	y
3623	Waveform 1	1	34208.19556	34208.39331	150	500	y
3623	Spectrogram 1	1	34208.19556	34208.39331	150	500	y
3624	Waveform 1	1	34210.83228	34211.16187	105	250	y
3624	Spectrogram 1	1	34210.83228	34211.16187	105	250	y
3625	Waveform 1	1	34212.7439	34213.1394	65	850	y
3625	Spectrogram 1	1	34212.7439	34213.1394	65	850	y
3626	Waveform 1	1	34213.1394	34213.40308	200	850	y
3626	Spectrogram 1	1	34213.1394	34213.40308	200	850	y
3627	Waveform 1	1	34217.62183	34217.95142	95	550	y
3627	Spectrogram 1	1	34217.62183	34217.95142	95	550	y
3628	Waveform 1	1	34217.95142	34218.34692	75	600	y
3628	Spectrogram 1	1	34217.95142	34218.34692	75	600	y
3629	Waveform 1	1	34218.34692	34218.47876	200	400	n
3629	Spectrogram 1	1	34218.34692	34218.47876	200	400	n
3630	Waveform 1	1	34222.302	34222.69751	95	850	y
3630	Spectrogram 1	1	34222.302	34222.69751	95	850	y
3631	Waveform 1	1	34222.69751	34223.22485	85	800	y
3631	Spectrogram 1	1	34222.69751	34223.22485	85	800	y
3632	Waveform 1	1	34224.01587	34224.34546	115	850	n
3632	Spectrogram 1	1	34224.01587	34224.34546	115	850	n
3633	Waveform 1	1	34232.58521	34232.78296	450	700	y
3633	Spectrogram 1	1	34232.58521	34232.78296	450	700	y
3634	Waveform 1	1	34235.15601	34235.35376	500	850	y
3634	Spectrogram 1	1	34235.15601	34235.35376	500	850	y
3635	Waveform 1	1	34235.35376	34235.74927	85	550	y
3635	Spectrogram 1	1	34235.35376	34235.74927	85	550	y
3636	Waveform 1	1	34238.0564	34238.32007	500	750	y
3636	Spectrogram 1	1	34238.0564	34238.32007	500	750	y
3637	Waveform 1	1	34240.89087	34241.22046	450	750	y
3637	Spectrogram 1	1	34240.89087	34241.22046	450	750	y
3638	Waveform 1	1	34243.59351	34243.65942	450	850	n
3638	Spectrogram 1	1	34243.59351	34243.65942	450	850	n
3639	Waveform 1	1	34245.63696	34245.7688	115	750	y
3639	Spectrogram 1	1	34245.63696	34245.7688	115	750	y
3640	Waveform 1	1	34245.7688	34246.4939	65	850	y
3640	Spectrogram 1	1	34245.7688	34246.4939	65	850	y
3641	Waveform 1	1	34254.9314	34254.99731	200	850	n
3641	Spectrogram 1	1	34254.9314	34254.99731	200	850	n
3642	Waveform 1	1	34294.02075	34294.81177	105	165	n
3642	Spectrogram 1	1	34294.02075	34294.81177	105	165	n
3643	Waveform 1	1	34297.71216	34297.77808	200	850	n
3643	Spectrogram 1	1	34297.71216	34297.77808	200	850	n
3644	Waveform 1	1	34319.46509	34320.12427	65	550	y
3644	Spectrogram 1	1	34319.46509	34320.12427	65	550	y
3645	Waveform 1	1	34321.24487	34321.31079	350	750	n
3645	Spectrogram 1	1	34321.24487	34321.31079	350	750	n
3646	Waveform 1	1	34322.62915	34322.76099	600	850	y
3646	Spectrogram 1	1	34322.62915	34322.76099	600	850	y
3647	Waveform 1	1	34325.99097	34326.71606	65	600	y
3647	Spectrogram 1	1	34325.99097	34326.71606	65	600	y
3648	Waveform 1	1	34330.80298	34331.19849	75	650	y
3648	Spectrogram 1	1	34330.80298	34331.19849	75	650	y
3649	Waveform 1	1	34331.19849	34331.2644	200	350	n
3649	Spectrogram 1	1	34331.19849	34331.2644	200	350	n
3650	Waveform 1	1	34333.24194	34333.34082	75	550	y
3650	Spectrogram 1	1	34333.24194	34333.34082	75	550	y
3651	Waveform 1	1	34333.34082	34333.76929	135	450	y
3651	Spectrogram 1	1	34333.34082	34333.76929	135	450	y
3652	Waveform 1	1	34335.87866	34336.34009	95	300	y
3652	Spectrogram 1	1	34335.87866	34336.34009	95	300	y
3653	Waveform 1	1	34342.27271	34342.60229	125	700	y
3653	Spectrogram 1	1	34342.27271	34342.60229	125	700	y
3654	Waveform 1	1	34353.01733	34353.14917	600	850	y
3654	Spectrogram 1	1	34353.01733	34353.14917	600	850	y
3655	Waveform 1	1	34353.14917	34353.41284	200	650	y
3655	Spectrogram 1	1	34353.14917	34353.41284	200	650	y
3656	Waveform 1	1	34353.47876	34354.0061	65	300	y
3656	Spectrogram 1	1	34353.47876	34354.0061	65	300	y
3657	Waveform 1	1	34363.63013	34363.69604	200	450	n
3657	Spectrogram 1	1	34363.63013	34363.69604	200	450	n
3658	Waveform 1	1	34371.80396	34371.86987	200	500	n
3658	Spectrogram 1	1	34371.80396	34371.86987	200	500	n
3659	Waveform 1	1	34372.46313	34373.71558	65	145	n
3659	Spectrogram 1	1	34372.46313	34373.71558	65	145	n
3660	Waveform 1	1	34378.06616	34378.13208	200	700	n
3660	Spectrogram 1	1	34378.06616	34378.13208	200	700	n
3661	Waveform 1	1	34379.05493	34380.17554	65	350	y
3661	Spectrogram 1	1	34379.05493	34380.17554	65	350	y
3662	Waveform 1	1	34382.21899	34382.54858	75	165	n
3662	Spectrogram 1	1	34382.21899	34382.54858	75	165	n
3663	Waveform 1	1	34385.31714	34385.71265	85	700	y
3663	Spectrogram 1	1	34385.31714	34385.71265	85	700	y
3664	Waveform 1	1	34393.35913	34393.49097	450	850	y
3664	Spectrogram 1	1	34393.35913	34393.49097	450	850	y
3665	Waveform 1	1	34393.49097	34393.82056	65	800	y
3665	Spectrogram 1	1	34393.49097	34393.82056	65	800	y
3666	Waveform 1	1	34393.82056	34394.87524	85	400	y
3666	Spectrogram 1	1	34393.82056	34394.87524	85	400	y
3667	Waveform 1	1	34396.39136	34396.52319	500	850	y
3667	Spectrogram 1	1	34396.39136	34396.52319	500	850	y
3668	Waveform 1	1	34396.52319	34396.98462	85	550	y
3668	Spectrogram 1	1	34396.52319	34396.98462	85	550	y
3669	Waveform 1	1	34398.63257	34399.29175	65	850	y
3669	Spectrogram 1	1	34398.63257	34399.29175	65	850	y
3670	Waveform 1	1	34401.46704	34401.63184	75	750	y
3670	Spectrogram 1	1	34401.46704	34401.63184	75	750	y
3671	Waveform 1	1	34401.63184	34401.73071	300	450	n
3671	Spectrogram 1	1	34401.63184	34401.73071	300	450	n
3672	Waveform 1	1	34403.64233	34404.30151	65	750	y
3672	Spectrogram 1	1	34403.64233	34404.30151	65	750	y
3673	Waveform 1	1	34406.27905	34406.47681	200	600	y
3673	Spectrogram 1	1	34406.27905	34406.47681	200	600	y
3674	Waveform 1	1	34408.12476	34408.38843	65	350	y
3674	Spectrogram 1	1	34408.12476	34408.38843	65	350	y
3675	Waveform 1	1	34408.38843	34408.52026	500	750	y
3675	Spectrogram 1	1	34408.38843	34408.52026	500	750	y
3676	Waveform 1	1	34408.52026	34408.84985	150	550	y
3676	Spectrogram 1	1	34408.52026	34408.84985	150	550	y
3677	Waveform 1	1	34412.93677	34413.20044	75	125	y
3677	Spectrogram 1	1	34412.93677	34413.20044	75	125	y
3678	Waveform 1	1	34413.20044	34413.92554	65	850	y
3678	Spectrogram 1	1	34413.20044	34413.92554	65	850	y
3679	Waveform 1	1	34425.06567	34426.12036	65	135	n
3679	Spectrogram 1	1	34425.06567	34426.12036	65	135	n
3680	Waveform 1	1	34430.20728	34430.47095	200	700	y
3680	Spectrogram 1	1	34430.20728	34430.47095	200	700	y
3681	Waveform 1	1	34434.49194	34434.62378	450	700	y
3681	Spectrogram 1	1	34434.49194	34434.62378	450	700	y
3682	Waveform 1	1	34434.62378	34434.6897	135	400	y
3682	Spectrogram 1	1	34434.62378	34434.6897	135	400	y
3683	Waveform 1	1	34434.6897	34435.01929	115	500	y
3683	Spectrogram 1	1	34434.6897	34435.01929	115	500	y
3684	Waveform 1	1	34435.01929	34435.21704	65	850	y
3684	Spectrogram 1	1	34435.01929	34435.21704	65	850	y
3685	Waveform 1	1	34443.32495	34444.05005	75	300	n
3685	Spectrogram 1	1	34443.32495	34444.05005	75	300	n
3686	Waveform 1	1	34452.02612	34452.15796	75	850	y
3686	Spectrogram 1	1	34452.02612	34452.15796	75	850	y
3687	Waveform 1	1	34475.49292	34475.62476	450	750	y
3687	Spectrogram 1	1	34475.49292	34475.62476	450	750	y
3688	Waveform 1	1	34475.75659	34476.1521	85	400	y
3688	Spectrogram 1	1	34475.75659	34476.1521	85	400	y
3689	Waveform 1	1	34487.95142	34489.46753	65	400	n
3689	Spectrogram 1	1	34487.95142	34489.46753	65	400	n
3690	Waveform 1	1	34494.93872	34495.00464	600	850	n
3690	Spectrogram 1	1	34494.93872	34495.00464	600	850	n
3691	Waveform 1	1	34495.26831	34496.05933	65	600	y
3691	Spectrogram 1	1	34495.26831	34496.05933	65	600	y
3692	Waveform 1	1	34499.48706	34500.21216	65	145	n
3692	Spectrogram 1	1	34499.48706	34500.21216	65	145	n
3693	Waveform 1	1	34502.91479	34503.63989	105	350	n
3693	Spectrogram 1	1	34502.91479	34503.63989	105	350	n
3694	Waveform 1	1	34518.86694	34519.72388	65	850	y
3694	Spectrogram 1	1	34518.86694	34519.72388	65	850	y
3695	Waveform 1	1	34567.5144	34567.71216	135	850	y
3695	Spectrogram 1	1	34567.5144	34567.71216	135	850	y
3696	Waveform 1	1	34571.46948	34571.86499	75	350	n
3696	Spectrogram 1	1	34571.46948	34571.86499	75	350	n
3697	Waveform 1	1	34581.88452	34581.95044	500	850	n
3697	Spectrogram 1	1	34581.88452	34581.95044	500	850	n
3698	Waveform 1	1	34591.5415	34591.96997	95	350	n
3698	Spectrogram 1	1	34591.5415	34591.96997	95	350	n
3699	Waveform 1	1	34594.80444	34595.19995	115	500	n
3699	Spectrogram 1	1	34594.80444	34595.19995	115	500	n
3700	Waveform 1	1	34595.19995	34596.45239	85	350	n
3700	Spectrogram 1	1	34595.19995	34596.45239	85	350	n
3701	Waveform 1	1	34604.82397	34604.88989	135	850	n
3701	Spectrogram 1	1	34604.82397	34604.88989	135	850	n
3702	Waveform 1	1	34610.69067	34611.67944	65	165	n
3702	Spectrogram 1	1	34610.69067	34611.67944	65	165	n
3703	Waveform 1	1	34649.97778	34650.0437	550	850	n
3703	Spectrogram 1	1	34649.97778	34650.0437	550	850	n
3704	Waveform 1	1	34682.47534	34683.39819	105	350	n
3704	Spectrogram 1	1	34682.47534	34683.39819	105	350	n
3705	Waveform 1	1	34705.94214	34706.00806	65	850	n
3705	Spectrogram 1	1	34705.94214	34706.00806	65	850	n
3706	Waveform 1	1	34715.03882	34715.10474	600	850	n
3706	Spectrogram 1	1	34715.03882	34715.10474	600	850	n
3707	Waveform 1	1	34715.10474	34715.36841	75	600	y
3707	Spectrogram 1	1	34715.10474	34715.36841	75	600	y
3708	Waveform 1	1	34715.36841	34715.698	125	600	y
3708	Spectrogram 1	1	34715.36841	34715.698	125	600	y
3709	Waveform 1	1	34720.57593	34721.10327	75	550	y
3709	Spectrogram 1	1	34720.57593	34721.10327	75	550	y
3710	Waveform 1	1	34721.82837	34722.61938	65	115	n
3710	Spectrogram 1	1	34721.82837	34722.61938	65	115	n
3711	Waveform 1	1	34775.4856	34775.68335	65	350	n
3711	Spectrogram 1	1	34775.4856	34775.68335	65	350	n
3712	Waveform 1	1	34785.17554	34785.24146	300	850	n
3712	Spectrogram 1	1	34785.17554	34785.24146	300	850	n
3713	Waveform 1	1	34800.00708	34800.073	65	850	n
3713	Spectrogram 1	1	34800.00708	34800.073	65	850	n
3714	Waveform 1	1	34871.2644	34871.59399	105	550	n
3714	Spectrogram 1	1	34871.2644	34871.59399	105	550	n
3715	Waveform 1	1	34881.1521	34881.41577	75	300	y
3715	Spectrogram 1	1	34881.1521	34881.41577	75	300	y
3716	Waveform 1	1	34881.41577	34882.00903	65	750	y
3716	Spectrogram 1	1	34881.41577	34882.00903	65	750	y
3717	Waveform 1	1	34886.09595	34887.61206	85	135	n
3717	Spectrogram 1	1	34886.09595	34887.61206	85	135	n
3718	Waveform 1	1	34922.54858	34923.40552	65	145	n
3718	Spectrogram 1	1	34922.54858	34923.40552	65	145	n
3719	Waveform 1	1	34929.60181	34930.3269	65	350	n
3719	Spectrogram 1	1	34929.60181	34930.3269	65	350	n
3720	Waveform 1	1	34930.98608	34931.38159	115	600	n
3720	Spectrogram 1	1	34930.98608	34931.38159	115	600	n
3721	Waveform 1	1	34931.38159	34931.44751	135	450	n
3721	Spectrogram 1	1	34931.38159	34931.44751	135	450	n
3722	Waveform 1	1	34976.66724	34977.45825	75	165	n
3722	Spectrogram 1	1	34976.66724	34977.45825	75	165	n
3723	Waveform 1	1	34984.37964	34984.64331	95	450	n
3723	Spectrogram 1	1	34984.37964	34984.64331	95	450	n
3724	Waveform 1	1	34993.73999	34995.38794	95	165	n
3724	Spectrogram 1	1	34993.73999	34995.38794	95	165	n
3725	Waveform 1	1	34995.38794	34995.9812	65	300	n
3725	Spectrogram 1	1	34995.38794	34995.9812	65	300	n
3726	Waveform 1	1	35026.63306	35027.62183	85	500	n
3726	Spectrogram 1	1	35026.63306	35027.62183	85	500	n
3727	Waveform 1	1	35056.62573	35057.74634	115	750	n
3727	Spectrogram 1	1	35056.62573	35057.74634	115	750	n
3728	Waveform 1	1	35065.59058	35066.64526	75	850	y
3728	Spectrogram 1	1	35065.59058	35066.64526	75	850	y
3729	Waveform 1	1	35081.54272	35082.07007	75	145	n
3729	Spectrogram 1	1	35081.54272	35082.07007	75	145	n
3730	Waveform 1	1	35089.98022	35090.57349	65	165	n
3730	Spectrogram 1	1	35089.98022	35090.57349	65	165	n
3731	Waveform 1	1	35094.39673	35094.85815	135	850	y
3731	Spectrogram 1	1	35094.39673	35094.85815	135	850	y
3732	Waveform 1	1	35094.85815	35094.98999	105	800	n
3732	Spectrogram 1	1	35094.85815	35094.98999	105	800	n
3733	Waveform 1	1	35094.98999	35095.12183	85	400	n
3733	Spectrogram 1	1	35094.98999	35095.12183	85	400	n
3734	Waveform 1	1	35114.36987	35114.89722	65	115	n
3734	Spectrogram 1	1	35114.36987	35114.89722	65	115	n
3735	Waveform 1	1	35143.04419	35144.36255	65	165	n
3735	Spectrogram 1	1	35143.04419	35144.36255	65	165	n
3736	Waveform 1	1	35156.55737	35157.28247	75	165	n
3736	Spectrogram 1	1	35156.55737	35157.28247	75	165	n
3737	Waveform 1	1	35161.10571	35161.63306	65	135	n
3737	Spectrogram 1	1	35161.10571	35161.63306	65	135	n
3738	Waveform 1	1	35162.95142	35164.33569	65	600	n
3738	Spectrogram 1	1	35162.95142	35164.33569	65	600	n
3739	Waveform 1	1	35173.8938	35174.28931	75	165	n
3739	Spectrogram 1	1	35173.8938	35174.28931	75	165	n
3740	Waveform 1	1	35175.60767	35175.93726	105	350	y
3740	Spectrogram 1	1	35175.60767	35175.93726	105	350	y
3741	Waveform 1	1	35176.86011	35177.38745	65	850	y
3741	Spectrogram 1	1	35176.86011	35177.38745	65	850	y
3742	Waveform 1	1	35179.43091	35179.69458	95	400	y
3742	Spectrogram 1	1	35179.43091	35179.69458	95	400	y
3743	Waveform 1	1	35179.69458	35180.22192	65	700	y
3743	Spectrogram 1	1	35179.69458	35180.22192	65	700	y
3744	Waveform 1	1	35180.68335	35181.21069	65	850	y
3744	Spectrogram 1	1	35180.68335	35181.21069	65	850	y
3745	Waveform 1	1	35183.71558	35184.50659	75	750	y
3745	Spectrogram 1	1	35183.71558	35184.50659	75	750	y
3746	Waveform 1	1	35184.50659	35185.29761	65	850	y
3746	Spectrogram 1	1	35184.50659	35185.29761	65	850	y
3747	Waveform 1	1	35188.39575	35188.46167	600	800	y
3747	Spectrogram 1	1	35188.39575	35188.46167	600	800	y
3748	Waveform 1	1	35188.46167	35189.3186	65	800	y
3748	Spectrogram 1	1	35188.46167	35189.3186	65	800	y
3749	Waveform 1	1	35192.41675	35193.14185	65	750	y
3749	Spectrogram 1	1	35192.41675	35193.14185	65	750	y
3750	Waveform 1	1	35196.37183	35197.09692	65	850	y
3750	Spectrogram 1	1	35196.37183	35197.09692	65	850	y
3751	Waveform 1	1	35200.19507	35201.11792	65	700	y
