Selection	View	Chanel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
3942	Waveform 1	1	35825.16333	35825.29517	200	600
3942	Spectrogram 1	1	35825.16333	35825.29517	200	600
3943	Waveform 1	1	35827.40454	35827.47046	500	750
3943	Spectrogram 1	1	35827.40454	35827.47046	500	750
3944	Waveform 1	1	35827.47046	35827.63525	75	800
3944	Spectrogram 1	1	35827.47046	35827.63525	75	800
3946	Waveform 1	1	35828.32739	35829.05249	125	750
3946	Spectrogram 1	1	35828.32739	35829.05249	125	750
3947	Waveform 1	1	35829.57983	35829.84351	105	850
3947	Spectrogram 1	1	35829.57983	35829.84351	105	850
3948	Waveform 1	1	35830.10718	35830.23901	150	400
3948	Spectrogram 1	1	35830.10718	35830.23901	150	400
3949	Waveform 1	1	35831.55737	35831.95288	65	800
3949	Spectrogram 1	1	35831.55737	35831.95288	65	800
3950	Waveform 1	1	35832.67798	35833.07349	75	550
3950	Spectrogram 1	1	35832.67798	35833.07349	75	550
3951	Waveform 1	1	35833.53491	35833.93042	85	850
3951	Spectrogram 1	1	35833.53491	35833.93042	85	850
3952	Waveform 1	1	35834.98511	35835.11694	150	450
3952	Spectrogram 1	1	35834.98511	35835.11694	150	450
3953	Waveform 1	1	35835.77612	35836.56714	65	700
3953	Spectrogram 1	1	35835.77612	35836.56714	65	700
3954	Waveform 1	1	35836.56714	35837.42407	75	850
3954	Spectrogram 1	1	35836.56714	35837.42407	75	850
3955	Waveform 1	1	35837.42407	35837.68774	150	850
3955	Spectrogram 1	1	35837.42407	35837.68774	150	850
3956	Waveform 1	1	35839.79712	35840.32446	75	450
3956	Spectrogram 1	1	35839.79712	35840.32446	75	450
3957	Waveform 1	1	35841.04956	35841.11548	550	750
3957	Spectrogram 1	1	35841.04956	35841.11548	550	750
3958	Waveform 1	1	35841.24731	35841.31323	75	850
3958	Spectrogram 1	1	35841.24731	35841.31323	75	850
3959	Waveform 1	1	35841.31323	35841.5769	150	800
3959	Spectrogram 1	1	35841.31323	35841.5769	150	800
3960	Waveform 1	1	35843.7522	35844.01587	105	750
3960	Spectrogram 1	1	35843.7522	35844.01587	105	750
3961	Waveform 1	1	35844.01587	35844.60913	65	800
3961	Spectrogram 1	1	35844.01587	35844.60913	65	800
3962	Waveform 1	1	35845.07056	35845.46606	65	850
3962	Spectrogram 1	1	35845.07056	35845.46606	65	850
3964	Waveform 1	1	35848.95972	35849.42114	65	850
3964	Spectrogram 1	1	35848.95972	35849.42114	65	850
3965	Waveform 1	1	35850.93726	35851.72827	65	750
3965	Spectrogram 1	1	35850.93726	35851.72827	65	750
3967	Waveform 1	1	35852.84888	35853.04663	350	800
3967	Spectrogram 1	1	35852.84888	35853.04663	350	800
3970	Waveform 1	1	35855.4856	35855.68335	135	650
3970	Spectrogram 1	1	35855.4856	35855.68335	135	650
3972	Waveform 1	1	35856.80396	35857.19946	65	850
3972	Spectrogram 1	1	35856.80396	35857.19946	65	850
3975	Waveform 1	1	35860.6272	35861.15454	65	650
3975	Spectrogram 1	1	35860.6272	35861.15454	65	650
3976	Waveform 1	1	35864.51636	35865.10962	65	650
3976	Spectrogram 1	1	35864.51636	35865.10962	65	650
3977	Waveform 1	1	35865.10962	35865.50513	115	650
3977	Spectrogram 1	1	35865.10962	35865.50513	115	650
3978	Waveform 1	1	35866.09839	35866.4939	65	550
3978	Spectrogram 1	1	35866.09839	35866.4939	65	550
3979	Waveform 1	1	35868.3396	35869.0647	65	600
3979	Spectrogram 1	1	35868.3396	35869.0647	65	600
3980	Waveform 1	1	35872.22876	35873.15161	65	400
3980	Spectrogram 1	1	35872.22876	35873.15161	65	400
3981	Waveform 1	1	35875.06323	35875.19507	500	750
3981	Spectrogram 1	1	35875.06323	35875.19507	500	750
3982	Waveform 1	1	35876.24976	35876.90894	65	550
3982	Spectrogram 1	1	35876.24976	35876.90894	65	550
3983	Waveform 1	1	35878.49097	35878.68872	85	700
3983	Spectrogram 1	1	35878.49097	35878.68872	85	700
3985	Waveform 1	1	35880.073	35880.27075	400	750
3985	Spectrogram 1	1	35880.073	35880.27075	400	750
3986	Waveform 1	1	35880.27075	35880.99585	75	800
3986	Spectrogram 1	1	35880.27075	35880.99585	75	800
3987	Waveform 1	1	35882.44604	35882.70972	65	700
3987	Spectrogram 1	1	35882.44604	35882.70972	65	700
3988	Waveform 1	1	35882.70972	35882.97339	250	550
3988	Spectrogram 1	1	35882.70972	35882.97339	250	550
3989	Waveform 1	1	35885.08276	35885.47827	65	350
3989	Spectrogram 1	1	35885.08276	35885.47827	65	350
3990	Waveform 1	1	35888.84009	35889.2356	65	850
3990	Spectrogram 1	1	35888.84009	35889.2356	65	850
3991	Waveform 1	1	35889.2356	35889.69702	85	850
3991	Spectrogram 1	1	35889.2356	35889.69702	85	850
3993	Waveform 1	1	35904.33081	35904.52856	65	850
3993	Spectrogram 1	1	35904.33081	35904.52856	65	850
3994	Waveform 1	1	35904.52856	35904.6604	500	700
3994	Spectrogram 1	1	35904.52856	35904.6604	500	700
3995	Waveform 1	1	35904.6604	35904.98999	150	400
3995	Spectrogram 1	1	35904.6604	35904.98999	150	400
3999	Waveform 1	1	35919.62378	35919.95337	85	145
3999	Spectrogram 1	1	35919.62378	35919.95337	85	145
4000	Waveform 1	1	35919.95337	35921.27173	65	750
4000	Spectrogram 1	1	35919.95337	35921.27173	65	750
4001	Waveform 1	1	35924.17212	35924.56763	65	500
4001	Spectrogram 1	1	35924.17212	35924.56763	65	500
4002	Waveform 1	1	35925.02905	35925.5564	65	750
4002	Spectrogram 1	1	35925.02905	35925.5564	65	750
4003	Waveform 1	1	35925.5564	35926.01782	65	750
4003	Spectrogram 1	1	35925.5564	35926.01782	65	750
4004	Waveform 1	1	35940.38794	35940.91528	85	300
4004	Spectrogram 1	1	35940.38794	35940.91528	85	300
4005	Waveform 1	1	35944.47485	35945.46362	65	600
4005	Spectrogram 1	1	35944.47485	35945.46362	65	600
4006	Waveform 1	1	35948.56177	35948.95728	65	700
4006	Spectrogram 1	1	35948.56177	35948.95728	65	700
4007	Waveform 1	1	35948.95728	35949.08911	200	350
4007	Spectrogram 1	1	35948.95728	35949.08911	200	350
4009	Waveform 1	1	35962.14087	35962.27271	105	300
4009	Spectrogram 1	1	35962.14087	35962.27271	105	300
4011	Waveform 1	1	35977.10425	35977.56567	125	300
4011	Spectrogram 1	1	35977.10425	35977.56567	125	300
4012	Waveform 1	1	35977.56567	35977.89526	75	350
4012	Spectrogram 1	1	35977.56567	35977.89526	75	350
4013	Waveform 1	1	35981.98218	35982.31177	105	750
4013	Spectrogram 1	1	35981.98218	35982.31177	105	750
4014	Waveform 1	1	35982.31177	35982.50952	95	400
4014	Spectrogram 1	1	35982.31177	35982.50952	95	400
4015	Waveform 1	1	35986.26685	35987.1897	65	500
4015	Spectrogram 1	1	35986.26685	35987.1897	65	500
4016	Waveform 1	1	35987.1897	35987.84888	75	500
4016	Spectrogram 1	1	35987.1897	35987.84888	75	500
4017	Waveform 1	1	35992.00171	35992.26538	85	250
4017	Spectrogram 1	1	35992.00171	35992.26538	85	250
4018	Waveform 1	1	35996.28638	35996.87964	65	300
4018	Spectrogram 1	1	35996.28638	35996.87964	65	300
4022	Waveform 1	1	36053.17358	36053.56909	75	500
4022	Spectrogram 1	1	36053.17358	36053.56909	75	500
4023	Waveform 1	1	36056.27173	36056.73315	65	850
4023	Spectrogram 1	1	36056.27173	36056.73315	65	850
4026	Waveform 1	1	36065.36841	36066.09351	65	800
4026	Spectrogram 1	1	36065.36841	36066.09351	65	800
4027	Waveform 1	1	36066.09351	36066.22534	350	550
4027	Spectrogram 1	1	36066.09351	36066.22534	350	550
4029	Waveform 1	1	36073.93774	36074.00366	300	650
4029	Spectrogram 1	1	36073.93774	36074.00366	300	650
4031	Waveform 1	1	36074.72876	36075.2561	115	550
4031	Spectrogram 1	1	36074.72876	36075.2561	115	550
4032	Waveform 1	1	36078.02466	36078.61792	65	800
4032	Spectrogram 1	1	36078.02466	36078.61792	65	800
4033	Waveform 1	1	36079.07935	36079.47485	65	400
4033	Spectrogram 1	1	36079.07935	36079.47485	65	400
4034	Waveform 1	1	36081.78198	36082.04565	125	850
4034	Spectrogram 1	1	36081.78198	36082.04565	125	850
4035	Waveform 1	1	36082.37524	36082.96851	65	300
4035	Spectrogram 1	1	36082.37524	36082.96851	65	300
4036	Waveform 1	1	36083.42993	36083.82544	65	300
4036	Spectrogram 1	1	36083.42993	36083.82544	65	300
4037	Waveform 1	1	36085.80298	36086.39624	65	850
4037	Spectrogram 1	1	36085.80298	36086.39624	65	850
4038	Waveform 1	1	36086.39624	36086.65991	150	550
4038	Spectrogram 1	1	36086.39624	36086.65991	150	550
4039	Waveform 1	1	36088.96704	36089.62622	65	350
4039	Spectrogram 1	1	36088.96704	36089.62622	65	350
4040	Waveform 1	1	36089.62622	36090.02173	150	850
4040	Spectrogram 1	1	36089.62622	36090.02173	150	850
4041	Waveform 1	1	36092.52661	36092.8562	75	850
4041	Spectrogram 1	1	36092.52661	36092.8562	75	850
4042	Waveform 1	1	36092.8562	36093.05396	150	750
4042	Spectrogram 1	1	36092.8562	36093.05396	150	750
4043	Waveform 1	1	36093.51538	36093.77905	150	850
4043	Spectrogram 1	1	36093.51538	36093.77905	150	850
4044	Waveform 1	1	36096.08618	36096.61353	85	165
4044	Spectrogram 1	1	36096.08618	36096.61353	85	165
4045	Waveform 1	1	36097.27271	36097.93188	65	850
4045	Spectrogram 1	1	36097.27271	36097.93188	65	850
4046	Waveform 1	1	36100.37085	36101.09595	65	300
4046	Spectrogram 1	1	36100.37085	36101.09595	65	300
4047	Waveform 1	1	36101.09595	36101.35962	150	850
4047	Spectrogram 1	1	36101.09595	36101.35962	150	850
4048	Waveform 1	1	36104.52368	36104.98511	65	400
4048	Spectrogram 1	1	36104.52368	36104.98511	65	400
4049	Waveform 1	1	36104.98511	36105.3147	135	850
4049	Spectrogram 1	1	36104.98511	36105.3147	135	850
4050	Waveform 1	1	36108.80835	36109.7312	65	750
4050	Spectrogram 1	1	36108.80835	36109.7312	65	750
4051	Waveform 1	1	36112.17017	36112.23608	65	850
4051	Spectrogram 1	1	36112.17017	36112.23608	65	850
4052	Waveform 1	1	36112.23608	36112.43384	350	600
4052	Spectrogram 1	1	36112.23608	36112.43384	350	600
4053	Waveform 1	1	36112.69751	36112.89526	150	650
4053	Spectrogram 1	1	36112.69751	36112.89526	150	650
4054	Waveform 1	1	36116.45483	36117.64136	65	650
4054	Spectrogram 1	1	36116.45483	36117.64136	65	650
4055	Waveform 1	1	36117.64136	36117.83911	75	850
4055	Spectrogram 1	1	36117.64136	36117.83911	75	850
4057	Waveform 1	1	36120.34399	36121.39868	65	600
4057	Spectrogram 1	1	36120.34399	36121.39868	65	600
4058	Waveform 1	1	36124.10132	36124.82642	65	550
4058	Spectrogram 1	1	36124.10132	36124.82642	65	550
4059	Waveform 1	1	36124.82642	36125.15601	115	850
4059	Spectrogram 1	1	36124.82642	36125.15601	115	850
4060	Waveform 1	1	36125.15601	36125.55151	150	850
4060	Spectrogram 1	1	36125.15601	36125.55151	150	850
4061	Waveform 1	1	36127.99048	36128.58374	65	500
4061	Spectrogram 1	1	36127.99048	36128.58374	65	500
4062	Waveform 1	1	36132.07739	36132.67065	65	450
4062	Spectrogram 1	1	36132.07739	36132.67065	65	450
4064	Waveform 1	1	36135.30737	36136.23022	85	400
4064	Spectrogram 1	1	36135.30737	36136.23022	85	400
4065	Waveform 1	1	36136.23022	36136.4939	75	400
4065	Spectrogram 1	1	36136.23022	36136.4939	75	400
4066	Waveform 1	1	36139.65796	36140.1853	135	850
4066	Spectrogram 1	1	36139.65796	36140.1853	135	850
4067	Waveform 1	1	36142.69019	36142.7561	65	850
4067	Spectrogram 1	1	36142.69019	36142.7561	65	850
4068	Waveform 1	1	36142.7561	36142.95386	400	800
4068	Spectrogram 1	1	36142.7561	36142.95386	400	800
4070	Waveform 1	1	36143.67896	36144.79956	75	300
4070	Spectrogram 1	1	36143.67896	36144.79956	75	300
4071	Waveform 1	1	36147.17261	36148.49097	65	500
4071	Spectrogram 1	1	36147.17261	36148.49097	65	500
4072	Waveform 1	1	36156.13745	36156.86255	65	550
4072	Spectrogram 1	1	36156.13745	36156.86255	65	550
4073	Waveform 1	1	36157.58765	36158.24683	65	850
4073	Spectrogram 1	1	36157.58765	36158.24683	65	850
4075	Waveform 1	1	36159.2356	36159.69702	75	350
4075	Spectrogram 1	1	36159.2356	36159.69702	75	350
4076	Waveform 1	1	36160.68579	36161.14722	115	350
4076	Spectrogram 1	1	36160.68579	36161.14722	115	350
4077	Waveform 1	1	36163.32251	36164.77271	65	600
4077	Spectrogram 1	1	36163.32251	36164.77271	65	600
4079	Waveform 1	1	36169.98022	36170.90308	65	850
4079	Spectrogram 1	1	36169.98022	36170.90308	65	850
4082	Waveform 1	1	36177.9563	36178.54956	95	400
4082	Spectrogram 1	1	36177.9563	36178.54956	95	400
4084	Waveform 1	1	36187.84399	36188.2395	125	400
4084	Spectrogram 1	1	36187.84399	36188.2395	125	400
4085	Waveform 1	1	36188.2395	36188.63501	75	350
4085	Spectrogram 1	1	36188.2395	36188.63501	75	350
4086	Waveform 1	1	36192.78784	36193.18335	135	800
4086	Spectrogram 1	1	36192.78784	36193.18335	135	800
4087	Waveform 1	1	36193.18335	36193.90845	65	600
4087	Spectrogram 1	1	36193.18335	36193.90845	65	600
4088	Waveform 1	1	36197.66577	36198.32495	125	650
4088	Spectrogram 1	1	36197.66577	36198.32495	125	650
4091	Waveform 1	1	36204.58716	36205.70776	65	550
4091	Spectrogram 1	1	36204.58716	36205.70776	65	550
4092	Waveform 1	1	36207.22388	36207.55347	105	350
4092	Spectrogram 1	1	36207.22388	36207.55347	105	350
4093	Waveform 1	1	36207.55347	36207.81714	95	400
4093	Spectrogram 1	1	36207.55347	36207.81714	95	400
4094	Waveform 1	1	36212.36548	36212.62915	65	400
4094	Spectrogram 1	1	36212.36548	36212.62915	65	400
4103	Waveform 1	1	36281.24976	36281.44751	150	850
4103	Spectrogram 1	1	36281.24976	36281.44751	150	850
4106	Waveform 1	1	36296.0813	36296.34497	65	450
4106	Spectrogram 1	1	36296.0813	36296.34497	65	450
4107	Waveform 1	1	36298.58618	36298.84985	125	600
4107	Spectrogram 1	1	36298.58618	36298.84985	125	600
4110	Waveform 1	1	36320.60278	36320.93237	75	500
4110	Spectrogram 1	1	36320.60278	36320.93237	75	500
4111	Waveform 1	1	36326.07397	36326.5354	85	250
4111	Spectrogram 1	1	36326.07397	36326.5354	85	250
4118	Waveform 1	1	36350.39771	36350.72729	85	350
4118	Spectrogram 1	1	36350.39771	36350.72729	85	350
4119	Waveform 1	1	36354.55054	36355.53931	85	350
4119	Spectrogram 1	1	36354.55054	36355.53931	85	350
4120	Waveform 1	1	36355.53931	36355.60522	105	850
4120	Spectrogram 1	1	36355.53931	36355.60522	105	850
4122	Waveform 1	1	36357.18726	36357.64868	75	850
4122	Spectrogram 1	1	36357.18726	36357.64868	75	850
4123	Waveform 1	1	36361.14233	36361.53784	65	850
4123	Spectrogram 1	1	36361.14233	36361.53784	65	850
4124	Waveform 1	1	36364.96558	36365.95435	65	850
4124	Spectrogram 1	1	36364.96558	36365.95435	65	850
4125	Waveform 1	1	36368.85474	36370.1731	65	850
4125	Spectrogram 1	1	36368.85474	36370.1731	65	850
4126	Waveform 1	1	36372.7439	36373.53491	65	850
4126	Spectrogram 1	1	36372.7439	36373.53491	65	850
4128	Waveform 1	1	36376.56714	36376.63306	350	700
4128	Spectrogram 1	1	36376.56714	36376.63306	350	700
4129	Waveform 1	1	36376.63306	36377.29224	75	850
4129	Spectrogram 1	1	36376.63306	36377.29224	75	850
4130	Waveform 1	1	36380.39038	36381.04956	65	850
4130	Spectrogram 1	1	36380.39038	36381.04956	65	850
4131	Waveform 1	1	36382.43384	36382.76343	75	700
4131	Spectrogram 1	1	36382.43384	36382.76343	75	700
4134	Waveform 1	1	36384.27954	36384.54321	135	850
4134	Spectrogram 1	1	36384.27954	36384.54321	135	850
4136	Waveform 1	1	36388.10278	36388.8938	65	850
4136	Spectrogram 1	1	36388.10278	36388.8938	65	850
4139	Waveform 1	1	36391.92603	36392.84888	65	850
4139	Spectrogram 1	1	36391.92603	36392.84888	65	850
4140	Waveform 1	1	36395.68335	36395.74927	65	750
4140	Spectrogram 1	1	36395.68335	36395.74927	65	750
4141	Waveform 1	1	36395.74927	36395.81519	350	700
4141	Spectrogram 1	1	36395.74927	36395.81519	350	700
4142	Waveform 1	1	36396.86987	36397.19946	95	300
4142	Spectrogram 1	1	36396.86987	36397.19946	95	300
4143	Waveform 1	1	36399.37476	36400.75903	65	750
4143	Spectrogram 1	1	36399.37476	36400.75903	65	750
4145	Waveform 1	1	36403.39575	36403.72534	150	750
4145	Spectrogram 1	1	36403.39575	36403.72534	150	750
4146	Waveform 1	1	36404.64819	36405.43921	65	500
4146	Spectrogram 1	1	36404.64819	36405.43921	65	500
4147	Waveform 1	1	36405.43921	36405.80176	350	550
4147	Spectrogram 1	1	36405.43921	36405.80176	350	550
4149	Waveform 1	1	36407.48267	36408.3396	85	650
4149	Spectrogram 1	1	36407.48267	36408.3396	85	650
4151	Waveform 1	1	36408.53735	36408.73511	200	400
4151	Spectrogram 1	1	36408.53735	36408.73511	200	400
4153	Waveform 1	1	36411.50366	36411.76733	115	350
4153	Spectrogram 1	1	36411.50366	36411.76733	115	350
4154	Waveform 1	1	36412.82202	36413.74487	65	750
4154	Spectrogram 1	1	36412.82202	36413.74487	65	750
4155	Waveform 1	1	36413.74487	36414.33813	65	450
4155	Spectrogram 1	1	36413.74487	36414.33813	65	450
4157	Waveform 1	1	36416.84302	36417.23853	65	750
4157	Spectrogram 1	1	36416.84302	36417.23853	65	750
4158	Waveform 1	1	36417.89771	36418.22729	95	350
4158	Spectrogram 1	1	36417.89771	36418.22729	95	350
4160	Waveform 1	1	36419.54565	36419.94116	115	300
4160	Spectrogram 1	1	36419.54565	36419.94116	115	300
4161	Waveform 1	1	36420.99585	36421.32544	75	550
4161	Spectrogram 1	1	36420.99585	36421.32544	75	550
4162	Waveform 1	1	36423.23706	36423.96216	85	300
4162	Spectrogram 1	1	36423.23706	36423.96216	85	300
4163	Waveform 1	1	36424.55542	36424.88501	65	850
4163	Spectrogram 1	1	36424.55542	36424.88501	65	850
4164	Waveform 1	1	36424.88501	36425.14868	150	850
4164	Spectrogram 1	1	36424.88501	36425.14868	150	850
4167	Waveform 1	1	36430.3562	36430.48804	200	850
4167	Spectrogram 1	1	36430.3562	36430.48804	200	850
4168	Waveform 1	1	36431.47681	36432.927	65	300
4168	Spectrogram 1	1	36431.47681	36432.927	65	300
4170	Waveform 1	1	36438.92554	36439.84839	85	250
4170	Spectrogram 1	1	36438.92554	36439.84839	85	250
4171	Waveform 1	1	36439.84839	36441.16675	65	350
4171	Spectrogram 1	1	36439.84839	36441.16675	65	350
4172	Waveform 1	1	36441.16675	36441.95776	95	600
4172	Spectrogram 1	1	36441.16675	36441.95776	95	600
4173	Waveform 1	1	36443.9353	36445.18774	65	600
4173	Spectrogram 1	1	36443.9353	36445.18774	65	600
4174	Waveform 1	1	36445.18774	36445.3855	75	800
4174	Spectrogram 1	1	36445.18774	36445.3855	75	800
4177	Waveform 1	1	36448.02222	36448.28589	150	600
4177	Spectrogram 1	1	36448.02222	36448.28589	150	600
4178	Waveform 1	1	36449.20874	36449.86792	85	300
4178	Spectrogram 1	1	36449.20874	36449.86792	85	300
4179	Waveform 1	1	36453.0979	36453.75708	65	800
4179	Spectrogram 1	1	36453.0979	36453.75708	65	800
4180	Waveform 1	1	36456.52563	36457.1189	65	700
4180	Spectrogram 1	1	36456.52563	36457.1189	65	700
4181	Waveform 1	1	36461.00806	36461.60132	65	350
4181	Spectrogram 1	1	36461.00806	36461.60132	65	350
4182	Waveform 1	1	36462.06274	36462.91968	65	850
4182	Spectrogram 1	1	36462.06274	36462.91968	65	850
4183	Waveform 1	1	36465.22681	36465.75415	85	300
4183	Spectrogram 1	1	36465.22681	36465.75415	85	300
4184	Waveform 1	1	36473.59839	36474.32349	65	850
4184	Spectrogram 1	1	36473.59839	36474.32349	65	850
4188	Waveform 1	1	36496.27417	36496.93335	65	850
4188	Spectrogram 1	1	36496.27417	36496.93335	65	850
4194	Waveform 1	1	36514.92896	36515.98364	65	400
4194	Spectrogram 1	1	36514.92896	36515.98364	65	400
4196	Waveform 1	1	36526.13501	36527.05786	65	750
4196	Spectrogram 1	1	36526.13501	36527.05786	65	750
4197	Waveform 1	1	36533.0564	36533.12231	300	750
4197	Spectrogram 1	1	36533.0564	36533.12231	300	750
4198	Waveform 1	1	36533.32007	36533.38599	75	850
4198	Spectrogram 1	1	36533.32007	36533.38599	75	850
4199	Waveform 1	1	36533.38599	36533.51782	115	750
4199	Spectrogram 1	1	36533.38599	36533.51782	115	750
4204	Waveform 1	1	36547.29468	36547.55835	115	700
4204	Spectrogram 1	1	36547.29468	36547.55835	115	700
4206	Waveform 1	1	36551.31567	36552.10669	125	850
4206	Spectrogram 1	1	36551.31567	36552.10669	125	850
4207	Waveform 1	1	36552.10669	36552.30444	75	850
4207	Spectrogram 1	1	36552.10669	36552.30444	75	850
4208	Waveform 1	1	36554.08423	36554.47974	125	600
4208	Spectrogram 1	1	36554.08423	36554.47974	125	600
4209	Waveform 1	1	36555.20483	36555.60034	65	850
4209	Spectrogram 1	1	36555.20483	36555.60034	65	850
4210	Waveform 1	1	36558.83032	36559.68726	65	750
4210	Spectrogram 1	1	36558.83032	36559.68726	65	750
4211	Waveform 1	1	36562.7854	36563.57642	65	850
4211	Spectrogram 1	1	36562.7854	36563.57642	65	850
4213	Waveform 1	1	36566.67456	36566.93823	350	800
4213	Spectrogram 1	1	36566.67456	36566.93823	350	800
4214	Waveform 1	1	36570.56372	36571.55249	65	850
4214	Spectrogram 1	1	36570.56372	36571.55249	65	850
4215	Waveform 1	1	36574.38696	36574.58472	350	650
4215	Spectrogram 1	1	36574.38696	36574.58472	350	650
4216	Waveform 1	1	36578.21021	36579.72632	75	850
4216	Spectrogram 1	1	36578.21021	36579.72632	75	850
4217	Waveform 1	1	36582.03345	36582.9563	65	850
4217	Spectrogram 1	1	36582.03345	36582.9563	65	850
4218	Waveform 1	1	36585.79077	36586.71362	65	700
4218	Spectrogram 1	1	36585.79077	36586.71362	65	700
4219	Waveform 1	1	36588.0979	36588.22974	150	450
4219	Spectrogram 1	1	36588.0979	36588.22974	150	450
4221	Waveform 1	1	36589.48218	36590.33911	65	550
4221	Spectrogram 1	1	36589.48218	36590.33911	65	550
4222	Waveform 1	1	36591.19604	36591.45972	125	350
4222	Spectrogram 1	1	36591.19604	36591.45972	125	350
4223	Waveform 1	1	36593.30542	36593.43726	450	750
4223	Spectrogram 1	1	36593.30542	36593.43726	450	750
4224	Waveform 1	1	36593.43726	36594.29419	85	500
4224	Spectrogram 1	1	36593.43726	36594.29419	85	500
4225	Waveform 1	1	36596.13989	36596.27173	150	500
4225	Spectrogram 1	1	36596.13989	36596.27173	150	500
4226	Waveform 1	1	36597.52417	36598.44702	65	700
4226	Spectrogram 1	1	36597.52417	36598.44702	65	700
4228	Waveform 1	1	36601.54517	36602.4021	65	500
4228	Spectrogram 1	1	36601.54517	36602.4021	65	500
4229	Waveform 1	1	36605.56616	36606.75269	65	700
4229	Spectrogram 1	1	36605.56616	36606.75269	65	700
4230	Waveform 1	1	36609.65308	36610.8396	65	350
4230	Spectrogram 1	1	36609.65308	36610.8396	65	350
